date,GBP/JPY_O,GBP/JPY_H,GBP/JPY_L,GBP/JPY_C
2018-01-10,152.5,152.603,150.33,150.453
2018-01-09,153.55,153.58,151.91,152.498
2018-01-08,153.472,153.675,152.84,153.521
2018-01-07,153.44,153.55,153.196,153.473
2018-01-06,153.39,153.39,153.39,153.39
2018-01-05,152.79,153.642,152.75,153.4
2018-01-04,152.044,152.981,152.034,152.788
2018-01-03,152.508,152.829,151.73,152.06
2018-01-02,152.18,152.743,151.84,152.513
2018-01-01,152.04,152.38,151.94,152.117
2017-12-31,152.151,152.19,152.151,152.19
2017-12-30,152.2,152.2,152.2,152.2
2017-12-29,151.6,152.52,151.508,152.13
2017-12-28,151.713,152.0,151.469,151.602
2017-12-27,151.377,152.093,151.329,151.734
2017-12-26,151.498,151.584,151.163,151.377
2017-12-25,151.35,151.74,151.18,151.511
2017-12-24,151.33,151.51,151.31,151.35
2017-12-23,151.41,151.41,151.41,151.41
2017-12-22,151.71,151.87,151.168,151.37
2017-12-21,151.557,151.92,151.24,151.668
2017-12-20,151.073,152.015,151.05,151.555
2017-12-19,150.602,151.272,150.35,151.074
2017-12-18,149.974,151.033,149.923,150.61
2017-12-17,150.16,150.22,149.678,149.974
2017-12-16,150.02,150.02,150.02,150.02
2017-12-15,150.845,151.026,149.38,149.99
2017-12-14,151.14,151.893,150.6,150.855
2017-12-13,151.177,151.518,150.44,151.139
2017-12-12,151.454,151.76,151.0,151.169
2017-12-11,152.018,152.346,151.21,151.457
2017-12-10,151.737,152.085,151.575,152.036
2017-12-09,151.93,151.93,151.93,151.93
2017-12-08,152.394,153.411,151.61,151.85
2017-12-07,150.148,152.467,150.136,152.4
2017-12-06,151.084,151.099,149.737,150.158
2017-12-05,151.6,151.814,150.5,151.077
2017-12-04,151.94,152.95,151.234,151.576
2017-12-03,151.15,151.939,151.15,151.921
2017-12-02,151.19,151.19,151.19,151.19
2017-12-01,152.243,152.484,150.56,151.1
2017-11-30,150.219,152.412,150.15,152.247
2017-11-29,148.958,150.44,148.819,150.19
2017-11-28,147.928,149.287,146.95,148.958
2017-11-27,148.731,148.87,147.81,147.927
2017-11-26,148.58,148.77,148.37,148.719
2017-11-25,148.78,148.78,148.78,148.78
2017-11-24,148.028,148.986,147.933,148.78
2017-11-23,148.215,148.48,147.78,148.03
2017-11-22,148.91,148.961,147.99,148.213
2017-11-21,149.013,149.373,148.59,148.921
2017-11-20,148.23,149.239,147.61,149.017
2017-11-19,148.02,148.332,147.98,148.228
2017-11-18,148.17,148.17,148.16,148.16
2017-11-17,149.22,149.322,147.9,148.06
2017-11-16,148.687,149.462,148.51,149.214
2017-11-15,149.337,149.349,148.09,148.688
2017-11-14,148.98,149.577,148.589,149.336
2017-11-13,149.6,149.683,148.03,148.976
2017-11-12,149.722,149.81,149.299,149.589
2017-11-11,149.74,149.76,149.74,149.76
2017-11-10,149.135,150.005,148.81,149.79
2017-11-09,149.315,149.698,148.42,149.138
2017-11-08,149.897,149.949,148.52,149.316
2017-11-07,149.866,150.326,149.63,149.919
2017-11-06,149.25,149.901,149.2,149.869
2017-11-05,149.07,149.269,148.895,149.259
2017-11-03,148.866,149.537,148.68,149.18
2017-11-02,151.24,151.554,148.64,148.862
2017-11-01,150.98,151.945,150.965,151.249
2017-10-31,149.385,151.067,149.17,150.994
2017-10-30,149.261,150.016,149.15,149.387
2017-10-29,149.07,149.409,148.92,149.262
2017-10-27,149.904,149.994,148.904,149.26
2017-10-26,150.748,150.903,149.737,149.898
2017-10-25,149.657,151.395,149.25,150.747
2017-10-24,149.69,150.091,149.1,149.657
2017-10-23,150.12,150.495,149.45,149.69
2017-10-22,149.83,150.256,149.689,150.124
2017-10-20,148.121,149.833,148.01,149.71
2017-10-19,149.35,149.44,147.88,148.124
2017-10-18,147.97,149.361,147.9,149.354
2017-10-17,148.563,149.065,147.75,147.967
2017-10-16,148.649,148.973,148.14,148.577
2017-10-15,148.563,148.85,148.46,148.639
2017-10-13,148.939,149.265,148.42,148.59
2017-10-12,148.78,149.165,147.27,148.936
2017-10-11,148.37,148.854,147.81,148.78
2017-10-10,148.008,148.521,147.71,148.36
2017-10-09,147.165,148.552,147.11,148.005
2017-10-08,147.18,147.64,146.926,147.161
2017-10-06,147.957,147.983,146.96,147.19
2017-10-05,149.338,149.461,147.657,147.958
2017-10-04,149.354,149.907,149.01,149.333
2017-10-03,149.606,150.243,149.26,149.346
2017-10-02,150.885,150.952,149.25,149.601
2017-10-01,150.675,150.969,150.344,150.887
2017-09-29,151.015,151.287,150.17,150.73
2017-09-28,151.219,151.58,150.44,151.015
2017-09-27,151.04,151.609,150.51,151.209
2017-09-26,150.596,151.115,149.958,151.031
2017-09-25,151.698,152.27,149.73,150.607
2017-09-24,151.03,151.842,150.95,151.675
2017-09-22,152.62,152.755,150.644,151.18
2017-09-21,151.736,152.862,151.43,152.649
2017-09-20,150.734,152.173,150.44,151.738
2017-09-19,150.646,151.598,150.118,150.732
2017-09-18,150.795,151.515,150.12,150.648
2017-09-17,150.57,151.02,150.41,150.783
2017-09-15,147.333,151.546,147.2,150.61
2017-09-14,146.017,148.347,145.157,147.333
2017-09-13,146.557,146.664,145.646,146.013
2017-09-12,143.963,146.578,143.94,146.553
2017-09-11,142.924,144.18,142.66,143.962
2017-09-10,142.275,143.048,142.275,142.921
2017-09-08,142.008,142.55,141.32,142.3
2017-09-07,142.439,142.682,141.46,142.006
2017-09-06,141.6,142.686,141.34,142.439
2017-09-05,141.797,141.932,141.15,141.596
2017-09-04,142.36,142.499,141.523,141.803
2017-09-03,142.79,142.82,141.433,142.36
2017-09-01,142.425,143.003,142.08,142.82
2017-08-31,142.531,142.905,141.54,142.426
2017-08-30,141.653,142.777,141.63,142.527
2017-08-29,140.465,142.002,140.33,141.653
2017-08-28,141.006,141.42,139.987,140.465
2017-08-27,141.0,141.47,140.8,141.01
2017-08-25,140.284,141.0,140.12,140.84
2017-08-24,139.46,140.444,139.34,140.284
2017-08-23,140.632,140.796,139.276,139.457
2017-08-22,140.61,141.042,140.04,140.625
2017-08-21,140.82,140.831,140.08,140.604
2017-08-20,140.51,140.847,140.453,140.822
2017-08-18,140.922,141.103,139.76,140.57
2017-08-17,141.93,142.042,140.699,140.895
2017-08-16,142.34,143.099,141.7,141.933
2017-08-15,142.236,143.193,141.95,142.342
2017-08-14,141.978,142.74,141.86,142.235
2017-08-13,142.034,142.11,141.61,141.97
2017-08-11,141.632,142.083,141.219,142.03
2017-08-10,143.051,143.34,141.546,141.635
2017-08-09,143.07,143.349,142.25,143.055
2017-08-08,144.35,144.48,143.0,143.073
2017-08-07,144.519,144.719,144.158,144.342
2017-08-06,144.45,144.59,144.166,144.51
2017-08-04,144.51,145.294,144.17,144.32
2017-08-03,146.415,146.807,144.358,144.512
2017-08-02,145.74,146.764,145.7,146.418
2017-08-01,145.602,146.18,145.388,145.742
2017-07-31,145.327,145.845,144.79,145.593
2017-07-30,145.313,145.43,145.0,145.327
2017-07-28,145.4,145.781,144.99,145.4
2017-07-27,145.74,146.562,145.11,145.401
2017-07-26,145.769,146.429,145.479,145.738
2017-07-25,144.799,145.894,144.44,145.763
2017-07-24,144.458,145.02,144.0,144.805
2017-07-23,144.32,144.504,144.23,144.458
2017-07-21,145.054,145.331,144.03,144.41
2017-07-20,145.74,146.31,144.67,145.049
2017-07-19,146.099,146.332,145.24,145.734
2017-07-18,146.98,147.328,145.37,146.105
2017-07-17,147.572,147.611,146.73,146.978
2017-07-16,147.22,147.589,147.15,147.56
2017-07-14,146.689,147.587,145.99,147.43
2017-07-13,146.06,146.876,145.53,146.691
2017-07-12,146.397,146.407,145.25,146.06
2017-07-11,146.887,147.778,146.15,146.398
2017-07-10,146.927,147.46,146.69,146.887
2017-07-09,146.86,146.993,146.6,146.925
2017-07-07,146.69,147.62,146.373,146.77
2017-07-06,146.32,147.273,146.03,146.69
2017-07-05,146.148,146.803,145.99,146.315
2017-07-04,146.665,146.828,145.959,146.151
2017-07-03,146.162,146.935,145.87,146.657
2017-07-02,146.364,146.364,145.604,146.164
2017-06-30,145.661,146.551,145.11,146.42
2017-06-29,145.29,146.535,145.226,145.661
2017-06-28,143.871,145.522,143.24,145.26
2017-06-27,142.274,144.224,141.94,143.862
2017-06-26,141.69,142.369,141.66,142.283
2017-06-25,141.503,141.8,141.37,141.698
2017-06-23,141.105,141.894,140.99,141.54
2017-06-22,141.14,141.24,140.45,141.114
2017-06-21,140.634,141.765,139.82,141.142
2017-06-20,142.208,142.545,140.56,140.625
2017-06-19,141.604,142.34,141.498,142.19
2017-06-18,141.64,141.86,141.097,141.604
2017-06-16,141.382,142.339,141.33,141.64
2017-06-15,139.48,141.588,139.17,141.386
2017-06-14,140.316,140.906,139.09,139.48
2017-06-13,139.121,140.42,139.03,140.287
2017-06-12,140.613,140.802,138.65,139.118
2017-06-11,140.46,140.721,140.07,140.621
2017-06-09,140.84,141.125,139.51,140.58
2017-06-08,142.18,142.77,139.534,140.814
2017-06-07,141.22,142.407,140.72,142.173
2017-06-06,142.568,142.577,140.686,141.217
2017-06-05,142.2,143.105,141.94,142.568
2017-06-04,142.01,142.312,141.732,142.184
2017-06-02,143.519,143.956,142.0,142.27
2017-06-01,142.649,143.709,142.495,143.524
2017-05-31,141.96,142.912,141.469,142.635
2017-05-30,142.638,143.096,141.744,141.972
2017-05-29,142.537,143.083,142.46,142.641
2017-05-28,142.526,142.627,142.23,142.537
2017-05-26,144.547,144.559,142.11,142.56
2017-05-25,144.78,145.447,144.52,144.551
2017-05-24,144.908,145.416,144.468,144.777
2017-05-23,144.405,145.148,143.74,144.896
2017-05-22,144.828,145.088,144.107,144.402
2017-05-21,144.73,144.975,143.973,144.843
2017-05-19,144.31,145.388,143.799,144.87
2017-05-18,143.887,144.832,143.338,144.307
2017-05-17,145.707,145.921,143.381,143.881
2017-05-16,146.601,147.121,145.599,145.702
2017-05-15,146.012,147.006,145.83,146.598
2017-05-14,146.16,146.23,145.61,146.001
2017-05-12,146.62,146.8,145.78,146.07
2017-05-11,147.804,147.892,146.128,146.621
2017-05-10,147.236,148.112,147.1,147.804
2017-05-09,146.558,147.88,146.42,147.236
2017-05-08,146.29,146.643,145.63,146.568
2017-05-07,146.53,146.79,146.195,146.27
2017-05-05,145.391,146.443,144.78,146.28
2017-05-04,145.032,145.732,144.638,145.388
2017-05-03,144.893,145.362,144.49,145.048
2017-05-02,144.284,145.121,144.15,144.887
2017-05-01,143.899,144.631,143.78,144.289
2017-04-30,144.2,144.36,143.827,143.884
2017-04-28,143.52,144.501,143.28,144.39
2017-04-27,142.917,143.892,142.78,143.519
2017-04-26,142.432,143.51,142.305,142.918
2017-04-25,140.41,142.67,140.03,142.432
2017-04-24,140.991,141.415,140.17,140.406
2017-04-23,141.51,142.27,140.884,140.991
2017-04-21,140.08,140.156,139.188,139.75
2017-04-20,139.252,140.345,139.02,140.074
2017-04-19,139.269,140.194,138.909,139.255
2017-04-18,136.927,140.036,136.12,139.258
2017-04-17,136.08,137.1,135.579,136.924
2017-04-16,136.21,136.55,136.027,136.069
2017-04-14,136.494,136.63,135.83,136.04
2017-04-13,136.727,137.13,136.29,136.494
2017-04-12,136.921,137.342,136.499,136.73
2017-04-11,137.57,137.736,136.691,136.919
2017-04-10,137.696,138.268,137.43,137.562
2017-04-09,137.44,137.79,137.368,137.699
2017-04-07,138.171,138.346,136.843,137.45
2017-04-06,137.974,138.718,137.7,138.168
2017-04-05,137.84,139.048,137.43,137.953
2017-04-04,138.43,138.435,137.06,137.836
2017-04-03,139.711,139.905,138.28,138.431
2017-04-02,139.85,139.86,139.519,139.716
2017-03-31,139.494,140.093,138.95,139.76
2017-03-30,138.196,139.61,137.72,139.519
2017-03-29,138.42,138.513,137.493,138.186
2017-03-28,138.943,139.399,138.016,138.413
2017-03-27,138.38,139.109,138.02,138.935
2017-03-26,138.771,139.02,138.181,138.367
2017-03-24,138.974,139.167,138.28,138.86
2017-03-23,138.824,139.331,138.27,138.975
2017-03-22,139.117,139.487,137.751,138.824
2017-03-21,139.06,140.416,138.907,139.111
2017-03-20,139.64,140.146,138.87,139.04
2017-03-19,139.57,139.705,139.38,139.629
2017-03-17,140.035,140.467,139.13,139.67
2017-03-16,139.437,140.192,138.54,140.044
2017-03-15,139.389,140.62,139.045,139.431
2017-03-14,140.374,140.403,139.13,139.384
2017-03-13,139.73,140.497,139.48,140.359
2017-03-12,139.72,139.75,139.314,139.724
2017-03-11,139.67,139.67,139.67,139.67
2017-03-10,139.876,140.541,139.31,139.68
2017-03-09,139.253,140.034,139.05,139.868
2017-03-08,139.14,139.668,138.41,139.262
2017-03-07,139.459,139.639,138.7,139.129
2017-03-06,140.199,140.313,139.213,139.47
2017-03-05,140.16,140.26,139.69,140.194
2017-03-04,140.22,140.22,140.22,140.22
2017-03-03,140.31,140.506,139.58,140.18
2017-03-02,139.928,140.756,139.86,140.32
2017-03-01,139.66,140.738,139.55,139.926
2017-02-28,140.238,140.326,138.809,139.661
2017-02-27,139.757,140.376,138.988,140.238
2017-02-26,139.94,140.05,139.657,139.757
2017-02-25,139.77,139.77,139.76,139.76
2017-02-24,141.502,141.774,139.39,139.75
2017-02-23,141.163,141.555,140.67,141.49
2017-02-22,141.854,142.041,140.45,141.164
2017-02-21,141.041,141.868,140.83,141.858
2017-02-20,140.238,141.262,140.089,141.029
2017-02-19,140.32,140.38,139.903,140.238
2017-02-18,140.08,140.08,140.08,140.08
2017-02-17,141.436,141.948,139.616,140.03
2017-02-16,142.401,142.464,141.228,141.446
2017-02-15,142.597,142.815,141.82,142.394
2017-02-14,142.492,142.721,140.974,142.59
2017-02-13,141.903,142.628,141.897,142.495
2017-02-12,141.63,141.98,141.293,141.927
2017-02-11,141.42,141.42,141.4,141.4
2017-02-10,141.579,142.375,141.0,141.38
2017-02-09,140.212,141.812,140.1,141.565
2017-02-08,140.462,140.687,139.78,140.23
2017-02-07,139.379,140.627,138.52,140.472
2017-02-06,140.448,140.767,139.19,139.368
2017-02-05,140.472,140.66,140.182,140.467
2017-02-03,141.399,141.98,140.358,140.57
2017-02-02,143.385,143.541,140.733,141.396
2017-02-01,141.691,144.13,141.691,143.385
2017-01-31,142.067,142.464,140.426,141.694
2017-01-30,144.349,144.633,141.65,142.075
2017-01-29,144.56,144.56,144.07,144.349
2017-01-28,144.43,144.43,144.43,144.43
2017-01-27,144.215,144.787,143.988,144.44
2017-01-26,143.166,144.531,142.867,144.172
2017-01-25,142.636,143.713,141.8,143.157
2017-01-24,141.083,142.648,140.761,142.646
2017-01-23,141.602,142.087,140.74,141.068
2017-01-22,141.768,141.768,141.098,141.589
2017-01-21,141.79,141.79,141.79,141.79
2017-01-20,141.898,142.074,141.155,141.73
2017-01-19,140.48,142.175,140.376,141.91
2017-01-18,139.885,140.684,139.11,140.472
2017-01-17,137.117,140.143,137.04,139.882
2017-01-16,137.85,138.154,136.437,137.112
2017-01-15,138.97,139.01,136.76,137.836
2017-01-14,139.62,139.62,139.58,139.58
2017-01-13,139.488,140.58,139.104,139.47
2017-01-12,140.825,140.855,138.9,139.477
2017-01-11,140.994,141.476,139.93,140.84
2017-01-10,141.105,141.449,140.16,140.999
2017-01-09,143.576,143.855,140.598,141.097
2017-01-08,143.51,143.623,143.13,143.567
2017-01-07,143.7,143.7,143.7,143.7
2017-01-06,143.306,144.053,142.958,143.73
2017-01-05,144.474,144.657,142.48,143.304
2017-01-04,144.048,144.955,143.67,144.46
2017-01-03,144.01,145.399,143.508,144.048
2017-01-02,144.42,144.999,143.942,144.005
2017-01-01,144.38,144.44,144.055,144.321
2016-12-30,142.87,144.627,142.67,144.37
2016-12-29,143.07,143.37,142.15,142.857
2016-12-28,144.12,144.707,142.795,143.078
2016-12-27,143.77,144.261,143.56,144.11
2016-12-26,143.89,144.26,143.459,143.789
2016-12-25,144.151,144.18,143.638,143.783
2016-12-23,144.43,144.5,143.47,144.12
2016-12-22,145.1,145.583,144.246,144.35
2016-12-21,145.802,145.848,144.867,145.094
2016-12-20,145.07,146.357,144.896,145.795
2016-12-19,147.117,147.246,144.5,145.07
2016-12-18,147.211,147.46,146.91,147.126
2016-12-17,147.25,147.25,147.25,147.25
2016-12-16,146.884,147.324,146.239,147.22
2016-12-15,147.01,148.459,146.329,146.88
2016-12-14,145.874,147.299,145.17,146.992
2016-12-13,145.619,146.708,145.5,145.875
2016-12-12,145.369,146.377,144.89,145.629
2016-12-11,144.971,145.385,144.62,145.378
2016-12-10,144.97,144.97,144.97,144.97
2016-12-09,143.532,145.128,143.44,144.99
2016-12-08,143.479,144.47,143.079,143.533
2016-12-07,144.571,144.801,142.97,143.468
2016-12-06,144.89,145.626,144.14,144.565
2016-12-05,142.82,146.039,142.715,144.865
2016-12-04,144.3,144.33,142.496,142.791
2016-12-02,143.785,144.663,142.89,144.5
2016-12-01,143.089,145.196,142.62,143.785
2016-11-30,140.54,143.257,139.95,143.08
2016-11-29,138.846,141.374,138.49,140.521
2016-11-28,140.76,140.843,138.771,138.846
2016-11-27,141.119,141.129,140.5,140.711
2016-11-26,141.379,141.379,141.285,141.328
2016-11-25,141.065,141.746,139.95,141.285
2016-11-24,139.701,141.299,139.701,141.06
2016-11-23,138.041,140.347,137.24,139.706
2016-11-22,138.365,138.845,137.6,138.038
2016-11-21,136.97,138.866,136.26,138.368
2016-11-20,136.56,137.22,136.51,137.012
2016-11-19,136.89,136.89,136.89,136.89
2016-11-18,136.83,137.586,135.39,136.92
2016-11-17,135.446,137.046,134.97,136.826
2016-11-16,135.743,136.768,135.342,135.462
2016-11-15,135.367,136.568,134.16,135.726
2016-11-14,134.296,135.626,134.18,135.357
2016-11-13,134.48,134.61,134.07,134.296
2016-11-11,133.975,134.918,133.41,134.4
2016-11-10,131.176,134.332,130.27,133.964
2016-11-09,130.01,131.72,126.683,131.175
2016-11-08,129.552,130.357,129.248,130.0
2016-11-07,129.52,130.25,129.3,129.556
2016-11-06,129.11,130.064,128.97,129.499
2016-11-04,128.285,129.453,128.24,129.06
2016-11-03,127.127,128.918,126.47,128.287
2016-11-02,127.295,127.505,126.7,127.127
2016-11-01,128.276,129.04,127.1,127.284
2016-10-31,127.543,128.498,127.49,128.288
2016-10-30,127.69,127.78,126.66,127.545
2016-10-28,127.972,128.3,127.399,127.71
2016-10-27,127.92,128.424,127.39,127.976
2016-10-26,126.861,127.997,126.61,127.909
2016-10-25,127.482,127.945,126.57,126.856
2016-10-24,127.037,127.579,126.59,127.489
2016-10-23,126.93,127.13,126.76,127.037
2016-10-21,127.446,127.684,126.09,126.96
2016-10-20,127.031,127.588,126.57,127.448
2016-10-19,127.74,127.896,126.57,127.029
2016-10-18,126.576,128.171,126.511,127.737
2016-10-17,126.798,126.996,126.24,126.573
2016-10-16,126.78,127.092,126.54,126.795
2016-10-14,126.856,127.933,126.65,126.95
2016-10-13,127.166,127.476,125.89,126.856
2016-10-12,126.644,127.71,126.131,127.166
2016-10-11,128.136,128.377,124.806,126.643
2016-10-10,128.162,128.612,127.47,128.129
2016-10-09,127.77,128.53,127.744,128.171
2016-10-07,131.117,131.148,122.841,128.0
2016-10-06,131.949,132.072,131.03,131.117
2016-10-05,130.95,132.234,130.47,131.953
2016-10-04,130.621,131.355,130.27,130.95
2016-10-03,131.222,131.508,130.06,130.641
2016-10-02,131.51,131.53,130.55,131.212
2016-09-30,131.25,131.956,130.401,131.52
2016-09-29,131.222,132.439,130.662,131.247
2016-09-28,130.653,131.281,130.453,131.222
2016-09-27,130.134,131.222,129.61,130.665
2016-09-26,130.969,131.238,129.66,130.134
2016-09-25,130.79,131.12,130.63,130.969
2016-09-23,131.87,132.293,130.43,130.97
2016-09-22,130.781,132.27,130.52,131.87
2016-09-21,132.096,133.262,130.38,130.784
2016-09-20,132.77,133.107,131.62,132.083
2016-09-19,133.11,133.481,132.41,132.769
2016-09-18,133.06,133.17,132.708,133.102
2016-09-16,134.89,135.17,132.818,133.04
2016-09-15,135.756,136.14,134.594,134.9
2016-09-14,135.228,136.627,134.89,135.756
2016-09-13,135.832,136.08,134.45,135.217
2016-09-12,135.717,136.232,135.05,135.821
2016-09-11,136.25,136.37,135.629,135.709
2016-09-09,136.163,137.139,135.71,136.27
2016-09-08,135.641,136.433,134.99,136.172
2016-09-07,137.056,137.073,135.38,135.642
2016-09-06,137.572,138.322,136.84,137.06
2016-09-05,138.316,138.367,137.3,137.573
2016-09-04,138.13,138.493,138.06,138.316
2016-09-02,136.94,138.836,136.88,138.21
2016-09-01,135.817,138.036,135.38,136.935
2016-08-31,134.674,135.926,134.59,135.817
2016-08-30,133.681,134.876,133.32,134.676
2016-08-29,133.85,134.394,133.4,133.684
2016-08-28,133.67,133.96,133.5,133.84
2016-08-26,132.64,133.879,132.35,133.73
2016-08-25,132.928,133.288,132.36,132.636
2016-08-24,132.356,133.302,131.94,132.921
2016-08-23,131.802,132.395,131.42,132.353
2016-08-22,131.31,132.157,131.12,131.804
2016-08-21,131.18,131.658,130.98,131.294
2016-08-19,131.719,132.023,130.32,131.02
2016-08-18,130.406,132.263,130.0,131.718
2016-08-17,130.799,131.812,130.25,130.41
2016-08-16,130.432,131.144,129.094,130.798
2016-08-15,130.697,131.218,129.96,130.426
2016-08-14,130.74,130.861,130.54,130.686
2016-08-12,132.012,132.53,130.34,130.705
2016-08-11,131.73,132.253,130.98,132.012
2016-08-10,132.511,132.826,131.386,131.754
2016-08-09,133.571,133.591,132.07,132.515
2016-08-08,133.65,134.021,133.18,133.571
2016-08-07,133.01,133.69,132.85,133.644
2016-08-05,132.687,133.37,132.219,133.08
2016-08-04,135.003,135.251,132.493,132.685
2016-08-03,134.776,135.442,134.15,134.999
2016-08-02,135.004,135.574,133.88,134.79
2016-08-01,135.47,136.262,134.48,135.01
2016-07-31,135.11,135.643,134.825,135.456
2016-07-29,137.941,139.311,134.65,135.03
2016-07-28,138.99,139.22,135.959,137.943
2016-07-27,137.61,139.923,137.557,138.971
2016-07-26,138.602,138.676,135.96,137.6
2016-07-25,139.772,140.139,138.526,138.594
2016-07-24,139.02,139.815,138.97,139.763
2016-07-22,140.097,141.088,138.41,139.14
2016-07-21,141.705,142.399,139.06,140.097
2016-07-20,139.188,142.324,138.32,141.722
2016-07-19,141.006,141.015,138.46,139.188
2016-07-18,139.653,141.3,138.959,140.99
2016-07-17,138.74,140.616,138.55,139.67
2016-07-15,140.41,143.24,137.767,138.46
2016-07-14,136.43,142.134,136.366,140.384
2016-07-13,138.77,139.516,136.38,136.43
